"","DateTime_Serial","Pressure","Temperature","Conductivity","Date","Salinity","Site"
"30484",43126.75,1476.07,14.23,15.21,2018-01-26 13:00:00,11.4209853185302,"8"
"30485",43126.79167,1475.19,13.92,15.28,2018-01-26 14:00:00,11.5701535780708,"8"
"30486",43126.83333,1475.14,13.86,15.43,2018-01-26 14:59:59,11.7116192392981,"8"
"30487",43126.875,1475.07,13.8,15.56,2018-01-26 16:00:00,11.8371240429929,"8"
"30488",43126.91667,1475.47,13.86,15.76,2018-01-26 17:00:00,11.9837457673214,"8"
"30489",43126.95833,1475.36,13.67,16.23,2018-01-26 17:59:59,12.4334281355634,"8"
"30490",43127,1475.6,13.61,16.67,2018-01-26 19:00:00,12.8200637811362,"8"
"30491",43127.04167,1475.85,13.55,17.11,2018-01-26 20:00:00,13.2089264724183,"8"
"30492",43127.08333,1476.37,13.58,17.53,2018-01-26 20:59:59,13.5513745422872,"8"
"30493",43127.125,1477.24,13.74,17.92,2018-01-26 22:00:00,13.822184612188,"8"
"30494",43127.16667,1478.99,14.32,17.89,2018-01-26 23:00:00,13.5919352943658,"8"
"30495",43127.20833,1477.53,14.05,17.27,2018-01-26 23:59:59,13.1715471155796,"8"
"30496",43127.25,1476.77,13.74,17.46,2018-01-27 01:00:00,13.4365702073965,"8"
"30497",43127.29167,1476.92,13.71,17.69,2018-01-27 02:00:00,13.6398545006979,"8"
"30498",43127.33333,1476.77,13.67,17.65,2018-01-27 02:59:59,13.6204361397063,"8"
"30499",43127.375,1476.58,13.64,17.55,2018-01-27 04:00:00,13.5470517219869,"8"
"30500",43127.41667,1476.72,13.71,17.5,2018-01-27 05:00:00,13.480546837696,"8"
"30501",43127.45833,1476.89,13.74,17.57,2018-01-27 05:59:59,13.5286839011032,"8"
"30502",43127.5,1477.92,13.95,17.94,2018-01-27 07:00:00,13.7639223471376,"8"
"30503",43127.54167,1485.82,14.93,22.99,2018-01-27 08:00:00,17.5937115329979,"8"
"30504",43127.58333,1488.2,15.21,24.62,2018-01-27 08:59:59,18.8297324876007,"8"
"30505",43127.625,1490.16,15.81,24.94,2018-01-27 10:00:00,18.8109864633527,"8"
"30506",43127.66667,1490.78,15.78,25.66,2018-01-27 11:00:00,19.4220411912621,"8"
"30507",43127.70833,1490.74,15.72,25.77,2018-01-27 11:59:59,19.5428965169915,"8"
"30508",43127.75,1490.33,15.57,25.77,2018-01-27 13:00:00,19.6169244976105,"8"
"30509",43127.79167,1490.31,15.39,26.24,2018-01-27 14:00:00,20.1011976075905,"8"
"30510",43127.83333,1489.49,15.09,26.24,2018-01-27 14:59:59,20.254767574279,"8"
"30511",43127.875,1489.14,14.93,26.3,2018-01-27 16:00:00,20.3885157777514,"8"
"30512",43127.91667,1489.99,14.9,27.22,2018-01-27 17:00:00,21.1895592982269,"8"
"30513",43127.95833,1490.25,14.9,27.48,2018-01-27 17:59:59,21.4121510779145,"8"
"30514",43128,1490.06,14.9,27.29,2018-01-27 19:00:00,21.2494611197526,"8"
"30515",43128.04167,1490.18,15.3,26.36,2018-01-27 20:00:00,20.2482539891949,"8"
"30516",43128.08333,1490.32,15.69,25.43,2018-01-27 20:59:59,19.2747596182156,"8"
"30517",43128.125,1489.79,14.99,26.79,2018-01-27 22:00:00,20.7743095304288,"8"
"30518",43128.16667,1490.24,14.99,27.22,2018-01-27 23:00:00,21.1409966785571,"8"
"30519",43128.20833,1489.66,16.08,23.65,2018-01-27 23:59:59,17.6279512158214,"8"
"30520",43128.25,1489.85,15.33,25.95,2018-01-28 01:00:00,19.8876590988102,"8"
"30521",43128.29167,1489.96,15.06,26.79,2018-01-28 02:00:00,20.7373201235445,"8"
"30522",43128.33333,1489.82,15.36,25.83,2018-01-28 02:59:59,19.7717239807025,"8"
"30523",43128.375,1488.3,15.21,24.72,2018-01-28 04:00:00,18.9135792097019,"8"
"30524",43128.41667,1488.32,15.12,24.99,2018-01-28 05:00:00,19.1839621036602,"8"
"30525",43128.45833,1489.42,15.54,24.94,2018-01-28 05:59:59,18.9393539062013,"8"
"30526",43128.5,1490.35,15.66,25.55,2018-01-28 07:00:00,19.3892038550061,"8"
"30527",43128.54167,1490.87,15.81,25.66,2018-01-28 08:00:00,19.4073953863452,"8"
"30528",43128.58333,1490.67,15.78,25.55,2018-01-28 08:59:59,19.3307187741559,"8"
"30529",43128.625,1490.87,15.81,25.66,2018-01-28 10:00:00,19.4073953863452,"8"
"30530",43128.66667,1490.6,15.69,25.72,2018-01-28 11:00:00,19.5160327832216,"8"
"30531",43128.70833,1490.92,15.81,25.72,2018-01-28 11:59:59,19.4571902858562,"8"
"30532",43128.75,1490.57,15.72,25.6,2018-01-28 13:00:00,19.4014927108644,"8"
"30533",43128.79167,1489.98,15.42,25.83,2018-01-28 14:00:00,19.7417250365491,"8"
"30534",43128.83333,1490.1,15.27,26.36,2018-01-28 14:59:59,20.2636599439333,"8"
"30535",43128.875,1491.07,15.45,26.85,2018-01-28 16:00:00,20.5836986373447,"8"
"30536",43128.91667,1491.46,15.48,27.16,2018-01-28 17:00:00,20.8291597004207,"8"
"30537",43128.95833,1491.41,15.39,27.35,2018-01-28 17:59:59,21.0372027691473,"8"
"30538",43129,1491.27,15.24,27.61,2018-01-28 19:00:00,21.3381348149998,"8"
"30539",43129.04167,1491.7,15.3,27.87,2018-01-28 20:00:00,21.5264086032672,"8"
"30540",43129.08333,1492.79,15.69,27.94,2018-01-28 20:59:59,21.3741115715828,"8"
"30541",43129.125,1494.35,16.41,27.62,2018-01-28 22:00:00,20.7277153441275,"8"
"30542",43129.16667,1494,16.65,26.61,2018-01-28 23:00:00,19.7780837525213,"8"
"30543",43129.20833,1493.26,16.71,25.66,2018-01-28 23:59:59,18.9762265802734,"8"
"30544",43129.25,1492.63,16.77,24.83,2018-01-29 01:00:00,18.2770547112976,"8"
"30545",43129.29167,1492.19,16.86,24.1,2018-01-29 02:00:00,17.6498239356281,"8"
"30546",43129.33333,1491.42,16.83,23.37,2018-01-29 02:59:59,17.0780408316163,"8"
"30547",43129.375,1490.24,16.68,22.54,2018-01-29 04:00:00,16.4767313467709,"8"
"30548",43129.41667,1488.81,16.71,20.91,2018-01-29 05:00:00,15.1681558983993,"8"
"30549",43129.45833,1488.26,16.68,20.4,2018-01-29 05:59:59,14.775854912065,"8"
"30550",43129.5,1487.6,16.71,19.6,2018-01-29 07:00:00,14.1345851776495,"8"
"30551",43129.54167,1487.47,16.92,18.81,2018-01-29 08:00:00,13.4450200935069,"8"
"30552",43129.58333,1487.17,17.1,17.92,2018-01-29 08:59:59,12.6975708509238,"8"
"30553",43129.625,1487.13,17.31,17.2,2018-01-29 10:00:00,12.0812534707729,"8"
"30554",43129.66667,1486.72,17.34,16.64,2018-01-29 11:00:00,11.6458129710016,"8"
"30555",43129.70833,1487.21,17.55,16.52,2018-01-29 11:59:59,11.4954204214185,"8"
"30556",43129.75,1485.92,17.13,16.42,2018-01-29 13:00:00,11.5379345851738,"8"
"30557",43129.79167,1485.28,16.92,16.38,2018-01-29 14:00:00,11.5670413984246,"8"
"30558",43129.83333,1484.29,16.65,16.16,2018-01-29 14:59:59,11.4746992481431,"8"
"30559",43129.875,1483.86,16.53,16.06,2018-01-29 16:00:00,11.4315579216053,"8"
"30560",43129.91667,1483.18,16.35,15.9,2018-01-29 17:00:00,11.3586285563036,"8"
"30561",43129.95833,1483.17,16.38,15.8,2018-01-29 17:59:59,11.2726856413846,"8"
"30562",43130,1482.06,16.08,15.56,2018-01-29 19:00:00,11.1701513271127,"8"
"30563",43130.04167,1481.35,15.93,15.27,2018-01-29 20:00:00,10.9855693723279,"8"
"30564",43130.08333,1480.3,15.66,15.02,2018-01-29 20:59:59,10.8639529458909,"8"
"30565",43130.125,1479.15,15.33,14.88,2018-01-29 22:00:00,10.8440075154348,"8"
"30566",43130.16667,1478.07,14.96,14.92,2018-01-29 23:00:00,10.9781032195566,"8"
"30567",43130.20833,1477.19,14.63,15.08,2018-01-29 23:59:59,11.1996670353206,"8"
"30568",43130.25,1475.31,14.01,15.11,2018-01-30 01:00:00,11.4040149091059,"8"
"30569",43130.29167,1472.65,13.21,15,2018-01-30 02:00:00,11.5516122627168,"8"
"30570",43130.33333,1469.49,12.33,14.68,2018-01-30 02:59:59,11.5491843133914,"8"
"30571",43130.375,1467.59,11.95,14.05,2018-01-30 04:00:00,11.1248288092866,"8"
"30572",43130.41667,1470.77,12.99,13.82,2018-01-30 05:00:00,10.6310104979851,"8"
"30573",43130.45833,1471.55,13.02,14.5,2018-01-30 05:59:59,11.1901920534332,"8"
"30574",43130.5,1473.53,13.67,14.4,2018-01-30 07:00:00,10.9197895946304,"8"
"30575",43130.54167,1475.41,14.35,14.13,2018-01-30 08:00:00,10.5119493820927,"8"
"30576",43130.58333,1476.22,14.78,13.56,2018-01-30 08:59:59,9.94346435414139,"8"
"30577",43130.625,1476.44,15.09,12.77,2018-01-30 10:00:00,9.24494991976029,"8"
"30578",43130.66667,1476.08,15.09,12.39,2018-01-30 11:00:00,8.94783686180423,"8"
"30579",43130.70833,1477.48,15.48,12.56,2018-01-30 11:59:59,8.99157105033835,"8"
"30580",43130.75,1476.19,14.99,12.81,2018-01-30 13:00:00,9.29984695802347,"8"
"30581",43130.79167,1475.19,14.6,13.08,2018-01-30 14:00:00,9.60708141028513,"8"
"30582",43130.83333,1474.28,14.26,13.24,2018-01-30 14:59:59,9.81952094610301,"8"
"30583",43130.875,1476.05,14.69,13.68,2018-01-30 16:00:00,10.0618529160535,"8"
"30584",43130.91667,1472.49,13.67,13.33,2018-01-30 17:00:00,10.0436597873093,"8"
"30585",43130.95833,1474.95,14.44,13.34,2018-01-30 17:59:59,9.85419398828899,"8"
"30586",43131,1475.98,14.6,13.92,2018-01-30 19:00:00,10.2767761291013,"8"
"30587",43131.04167,1475.89,14.48,14.23,2018-01-30 20:00:00,10.5573340530773,"8"
"30588",43131.08333,1476.35,14.54,14.5,2018-01-30 20:59:59,10.7580706322109,"8"
"30589",43131.125,1476.34,14.48,14.69,2018-01-30 22:00:00,10.9277562172193,"8"
"30590",43131.16667,1475.95,14.29,14.88,2018-01-30 23:00:00,11.1352567256038,"8"
"30591",43131.20833,1469.23,12.39,14.23,2018-01-30 23:59:59,11.1481429224881,"8"
"30592",43131.25,1465.56,11.44,13.73,2018-01-31 01:00:00,10.999930385756,"8"
"30593",43131.29167,1462.98,10.8,13.35,2018-01-31 02:00:00,10.8570181207453,"8"
"30594",43131.33333,1460.54,10.22,12.96,2018-01-31 02:59:59,10.6821306307562,"8"
"30595",43131.375,1460.72,10.35,12.72,2018-01-31 04:00:00,10.4309919605194,"8"
"30596",43131.41667,1465.98,11.89,12.71,2018-01-31 05:00:00,9.99679836895697,"8"
"30597",43131.45833,1464.98,11.67,12.47,2018-01-31 05:59:59,9.85061349149607,"8"
"30598",43131.5,1469.7,12.9,13.07,2018-01-31 07:00:00,10.0314727092809,"8"
"30599",43131.54167,1471.41,13.33,13.35,2018-01-31 08:00:00,10.1493669831361,"8"
"30600",43131.58333,1471.17,13.15,13.72,2018-01-31 08:59:59,10.5035850730664,"8"
"30601",43131.625,1471.92,13.18,14.37,2018-01-31 10:00:00,11.0351320425748,"8"
"30602",43131.66667,1472.73,13.27,14.88,2018-01-31 11:00:00,11.4334654890644,"8"
"30603",43131.70833,1474.09,13.61,15.16,2018-01-31 11:59:59,11.5641382696131,"8"
"30604",43131.75,1475.73,14.08,15.35,2018-01-31 13:00:00,11.5797426814145,"8"
"30605",43131.79167,1475.48,14.01,15.28,2018-01-31 14:00:00,11.5432832988836,"8"
"30606",43131.83333,1475.43,13.98,15.33,2018-01-31 14:59:59,11.5932523892123,"8"
"30607",43131.875,1474.99,13.8,15.48,2018-01-31 16:00:00,11.7710840877561,"8"
"30608",43131.91667,1475.54,13.83,15.94,2018-01-31 17:00:00,12.1418548449225,"8"
"30609",43131.95833,1475.91,13.8,16.41,2018-01-31 17:59:59,12.5409509060658,"8"
"30610",43132,1476.41,13.83,16.81,2018-01-31 19:00:00,12.8635025187589,"8"
"30611",43132.04167,1476.74,13.83,17.14,2018-01-31 20:00:00,13.1382765926515,"8"
"30612",43132.08333,1476.91,13.8,17.41,2018-01-31 20:59:59,13.373902049595,"8"
"30613",43132.125,1477.18,13.8,17.67,2018-01-31 22:00:00,13.5913192977943,"8"
"30614",43132.16667,1477.32,13.8,17.82,2018-01-31 23:00:00,13.7169094119697,"8"
"30615",43132.20833,1474.91,13.21,17.23,2018-01-31 23:59:59,13.428274943396,"8"
"30616",43132.25,1473.05,12.87,16.47,2018-02-01 01:00:00,12.9001780426446,"8"
"30617",43132.29167,1471.81,12.65,15.94,2018-02-01 02:00:00,12.5222374488275,"8"
"30618",43132.33333,1470.52,12.39,15.48,2018-02-01 02:59:59,12.2140971773465,"8"
"30619",43132.375,1470.15,12.39,15.12,2018-02-01 04:00:00,11.9061644238216,"8"
"30620",43132.41667,1472.3,13.12,14.95,2018-02-01 05:00:00,11.5369915708014,"8"
"30621",43132.45833,1475.62,14.14,15.04,2018-02-01 05:59:59,11.308741250204,"8"
"30622",43132.5,1475.86,14.26,14.89,2018-02-01 07:00:00,11.1519688897261,"8"
"30623",43132.54167,1475.51,14.26,14.53,2018-02-01 08:00:00,10.8599183218876,"8"
"30624",43132.58333,1476.41,14.54,14.57,2018-02-01 08:59:59,10.8143821820519,"8"
"30625",43132.625,1477.12,14.75,14.61,2018-02-01 10:00:00,10.7885311569289,"8"
"30626",43132.66667,1477.16,14.75,14.65,2018-02-01 11:00:00,10.8205577344758,"8"
"30627",43132.70833,1477.72,14.93,14.65,2018-02-01 11:59:59,10.7710624799905,"8"
"30628",43132.75,1479.08,15.36,14.7,2018-02-01 13:00:00,10.6937346662473,"8"
"30629",43132.79167,1480.25,15.78,14.57,2018-02-01 14:00:00,10.4798529120422,"8"
"30630",43132.83333,1480.39,15.87,14.42,2018-02-01 14:59:59,10.3396044261412,"8"
"30631",43132.875,1479.58,15.66,14.24,2018-02-01 16:00:00,10.2537083658714,"8"
"30632",43132.91667,1477.68,15.12,14,2018-02-01 17:00:00,10.2047769252343,"8"
"30633",43132.95833,1476.38,14.66,14.14,2018-02-01 17:59:59,10.4368378531507,"8"
"30634",43133,1477.83,14.99,14.57,2018-02-01 19:00:00,10.6909929836975,"8"
"30635",43133.04167,1476.42,14.44,14.88,2018-02-01 20:00:00,11.0924686328833,"8"
"30636",43133.08333,1476.81,14.38,15.48,2018-02-01 20:59:59,11.5963651608251,"8"
"30637",43133.125,1477.33,14.38,16.01,2018-02-01 22:00:00,12.0280121453051,"8"
"30638",43133.16667,1477.96,14.44,16.46,2018-02-01 23:00:00,12.3766134096141,"8"
"30639",43133.20833,1478.19,14.41,16.79,2018-02-01 23:59:59,12.6562297137478,"8"
"30640",43133.25,1478.95,14.6,17,2018-02-02 01:00:00,12.7661063307916,"8"
"30641",43133.29167,1478.06,14.48,16.46,2018-02-02 02:00:00,12.3639289640266,"8"
"30642",43133.33333,1477.16,14.38,15.83,2018-02-02 02:59:59,11.8812458780959,"8"
"30643",43133.375,1476.53,14.32,15.38,2018-02-02 04:00:00,11.5328452776703,"8"
"30644",43133.41667,1476.84,14.54,15.01,2018-02-02 05:00:00,11.1689673930737,"8"
"30645",43133.45833,1478.55,15.15,14.83,2018-02-02 05:59:59,10.8538333533196,"8"
"30646",43133.5,1480.75,15.87,14.82,2018-02-02 07:00:00,10.650880102947,"8"
"30647",43133.54167,1481.52,16.29,14.26,2018-02-02 08:00:00,10.1087670309481,"8"
"30648",43133.58333,1481.54,16.44,13.79,2018-02-02 08:59:59,9.71208981449017,"8"
"30649",43133.625,1481.88,16.65,13.46,2018-02-02 10:00:00,9.4116106044711,"8"
"30650",43133.66667,1482.61,16.98,13.17,2018-02-02 11:00:00,9.11781853832441,"8"
"30651",43133.70833,1483.02,17.19,12.91,2018-02-02 11:59:59,8.87733581660357,"8"
"30652",43133.75,1482.82,17.19,12.68,2018-02-02 13:00:00,8.70642704972324,"8"
"30653",43133.79167,1482.27,17.07,12.46,2018-02-02 14:00:00,8.56843332839637,"8"
"30654",43133.83333,1481.7,16.92,12.32,2018-02-02 14:59:59,8.49570803526959,"8"
"30655",43133.875,1479.78,16.32,12.22,2018-02-02 16:00:00,8.54715491572067,"8"
"30656",43133.91667,1476.99,15.45,12.13,2018-02-02 17:00:00,8.66583503773512,"8"
"30657",43133.95833,1475.46,14.96,12.13,2018-02-02 17:59:59,8.77395960347374,"8"
"30658",43134,1474.27,14.54,12.31,2018-02-02 19:00:00,9.01072864580961,"8"
"30659",43134.04167,1473.67,14.26,12.61,2018-02-02 20:00:00,9.31502110187019,"8"
"30660",43134.08333,1473.64,14.2,12.79,2018-02-02 20:59:59,9.47351899578415,"8"
"30661",43134.125,1473.49,14.14,12.83,2018-02-02 22:00:00,9.52026183632742,"8"
"30662",43134.16667,1471.72,13.61,12.75,2018-02-02 23:00:00,9.58655586160425,"8"
"30663",43134.20833,1469.63,12.99,12.69,2018-02-02 23:59:59,9.69337383513395,"8"
"30664",43134.25,1467.95,12.49,12.67,2018-02-03 01:00:00,9.80514380929894,"8"
"30665",43134.29167,1466.23,11.98,12.64,2018-02-03 02:00:00,9.91341407153147,"8"
"30666",43134.33333,1463.89,11.31,12.56,2018-02-03 02:59:59,10.0240870884974,"8"
"30667",43134.375,1463.19,11.12,12.53,2018-02-03 04:00:00,10.0496387085809,"8"
"30668",43134.41667,1464.9,11.57,12.7,2018-02-03 05:00:00,10.0742622065217,"8"
"30669",43134.45833,1471.66,13.43,13.31,2018-02-03 05:59:59,10.0901119554362,"8"
"30670",43134.5,1469.62,12.9,12.99,2018-02-03 07:00:00,9.96504541904806,"8"
"30671",43134.54167,1471.36,13.4,13.1,2018-02-03 08:00:00,9.92567499057226,"8"
"30672",43134.58333,1472.96,13.89,13.11,2018-02-03 08:59:59,9.80832343210486,"8"
"30673",43134.625,1473.32,14.01,13.07,2018-02-03 10:00:00,9.7456893236959,"8"
"30674",43134.66667,1472.39,13.77,12.93,2018-02-03 11:00:00,9.69274312142291,"8"
"30675",43134.70833,1472.93,13.89,13.08,2018-02-03 11:59:59,9.78403729612934,"8"
"30676",43134.75,1473.89,14.14,13.26,2018-02-03 13:00:00,9.86598707233192,"8"
"30677",43134.79167,1473.95,14.14,13.31,2018-02-03 14:00:00,9.9062604709095,"8"
"30678",43134.83333,1474.05,14.14,13.42,2018-02-03 14:59:59,9.99491481234475,"8"
"30679",43134.875,1474.42,14.2,13.59,2018-02-03 16:00:00,10.1164320782631,"8"
"30680",43134.91667,1474.46,14.17,13.74,2018-02-03 17:00:00,10.2453116762074,"8"
"30681",43134.95833,1474.63,14.17,13.92,2018-02-03 17:59:59,10.3907661157941,"8"
"30682",43135,1474.47,14.11,13.95,2018-02-03 19:00:00,10.4311336927736,"8"
"30683",43135.04167,1474.48,14.08,14.06,2018-02-03 20:00:00,10.5284106347189,"8"
"30684",43135.08333,1474.58,14.08,14.16,2018-02-03 20:59:59,10.6095702174083,"8"
"30685",43135.125,1474.38,14.01,14.16,2018-02-03 22:00:00,10.6287450917852,"8"
"30686",43135.16667,1473.56,13.74,14.23,2018-02-03 23:00:00,10.7605848673831,"8"
"30687",43135.20833,1474.03,13.8,14.5,2018-02-03 23:59:59,10.9649949443432,"8"
"30688",43135.25,1474.05,13.71,14.82,2018-02-04 01:00:00,11.2538342505418,"8"
"30689",43135.29167,1474.45,13.77,15.02,2018-02-04 02:00:00,11.4009008191146,"8"
"30690",43135.33333,1473.95,13.64,14.92,2018-02-04 02:59:59,11.356827861317,"8"
"30691",43135.375,1474.02,13.71,14.79,2018-02-04 04:00:00,11.2291314244152,"8"
"30692",43135.41667,1474.94,14.01,14.73,2018-02-04 05:00:00,11.0932926409316,"8"
"30693",43135.45833,1476.18,14.41,14.72,2018-02-04 05:59:59,10.9716242170596,"8"
"30694",43135.5,1476.08,14.38,14.72,2018-02-04 07:00:00,10.9800712319399,"8"
"30695",43135.54167,1476.12,14.35,14.86,2018-02-04 08:00:00,11.1019039492635,"8"
"30696",43135.58333,1475.96,14.26,14.99,2018-02-04 08:59:59,11.233222901311,"8"
"30697",43135.625,1476.47,14.32,15.32,2018-02-04 10:00:00,11.4840325101084,"8"
"30698",43135.66667,1476.98,14.35,15.75,2018-02-04 11:00:00,11.8251754063948,"8"
"30699",43135.70833,1477.38,14.32,16.25,2018-02-04 11:59:59,12.2428171844899,"8"
"30700",43135.75,1478.35,14.41,16.96,2018-02-04 13:00:00,12.79558664646,"8"
"30701",43135.79167,1480.01,14.75,17.62,2018-02-04 14:00:00,13.2224690413259,"8"
"30702",43135.83333,1480.82,14.93,17.89,2018-02-04 14:59:59,13.3815442183362,"8"
"30703",43135.875,1481.07,15.06,17.77,2018-02-04 16:00:00,13.2400726267664,"8"
"30704",43135.91667,1480.77,15.06,17.45,2018-02-04 17:00:00,12.9809055635328,"8"
"30705",43135.95833,1480.39,15.03,17.16,2018-02-04 17:59:59,12.7561911544925,"8"
"30706",43136,1480.1,15.03,16.85,2018-02-04 19:00:00,12.5058680489005,"8"
"30707",43136.04167,1479.75,14.99,16.58,2018-02-04 20:00:00,12.3007385709156,"8"
"30708",43136.08333,1479.45,14.99,16.27,2018-02-04 20:59:59,12.0510778918343,"8"
"30709",43136.125,1478.92,14.9,16.01,2018-02-04 22:00:00,11.8692082440898,"8"
"30710",43136.16667,1478.74,14.84,16.01,2018-02-04 23:00:00,11.8873572397607,"8"
"30711",43136.20833,1478.71,14.78,16.18,2018-02-04 23:59:59,12.0429056342786,"8"
"30712",43136.25,1479.02,14.81,16.41,2018-02-05 01:00:00,12.2196275747543,"8"
"30713",43136.29167,1479.07,14.75,16.65,2018-02-05 02:00:00,12.4329454660538,"8"
"30714",43136.33333,1479.42,14.78,16.92,2018-02-05 02:59:59,12.6425502109807,"8"
"30715",43136.375,1479.79,14.81,17.2,2018-02-05 04:00:00,12.8603319389585,"8"
"30716",43136.41667,1481.13,15.12,17.65,2018-02-05 05:00:00,13.1228238512552,"8"
"30717",43136.45833,1483.29,15.69,18.12,2018-02-05 05:59:59,13.3104967552407,"8"
"30718",43136.5,1484.54,16.05,18.33,2018-02-05 07:00:00,13.3573758698126,"8"
"30719",43136.54167,1486.24,16.47,18.86,2018-02-05 08:00:00,13.6349985577802,"8"
"30720",43136.58333,1487.73,16.92,19.1,2018-02-05 08:59:59,13.6709688911833,"8"
"30721",43136.625,1485.58,16.23,18.89,2018-02-05 10:00:00,13.7404588743214,"8"
"30722",43136.66667,1485.34,16.08,19.1,2018-02-05 11:00:00,13.9591310882275,"8"
"30723",43136.70833,1485.25,15.96,19.38,2018-02-05 11:59:59,14.2249190206071,"8"
"30724",43136.75,1485.88,16.02,19.86,2018-02-05 13:00:00,14.5875022535505,"8"
"30725",43136.79167,1486.11,15.99,20.19,2018-02-05 14:00:00,14.8632167285642,"8"
"30726",43136.83333,1486.36,15.96,20.55,2018-02-05 14:59:59,15.1639863819704,"8"
"30727",43136.875,1486.64,15.96,20.84,2018-02-05 16:00:00,15.3976919790754,"8"
"30728",43136.91667,1486.92,15.96,21.14,2018-02-05 17:00:00,15.6398456781962,"8"
"30729",43136.95833,1487.11,15.96,21.33,2018-02-05 17:59:59,15.7934131491989,"8"
"30730",43137,1487.71,16.08,21.61,2018-02-05 19:00:00,15.9719565963783,"8"
"30731",43137.04167,1486.44,15.66,21.53,2018-02-05 20:00:00,16.0759058231671,"8"
"30732",43137.08333,1486.44,15.63,21.61,2018-02-05 20:59:59,16.153372534297,"8"
"30733",43137.125,1485.77,15.45,21.45,2018-02-05 22:00:00,16.0956743808196,"8"
"30734",43137.16667,1485.37,15.39,21.22,2018-02-05 23:00:00,15.9314013461086,"8"
"30735",43137.20833,1485.39,15.45,21.06,2018-02-05 23:59:59,15.7763360096628,"8"
"30736",43137.25,1485.25,15.45,20.91,2018-02-06 01:00:00,15.6536929259255,"8"
"30737",43137.29167,1485.3,15.48,20.87,2018-02-06 02:00:00,15.6091768807732,"8"
"30738",43137.33333,1484.92,15.36,20.84,2018-02-06 02:59:59,15.6320096458836,"8"
"30739",43137.375,1484.62,15.27,20.8,2018-02-06 04:00:00,15.6348320317492,"8"
"30740",43137.41667,1485.95,15.63,21.1,2018-02-06 05:00:00,15.7374516187637,"8"
"30741",43137.45833,1486.6,15.78,21.33,2018-02-06 05:59:59,15.8649039636672,"8"
"30742",43137.5,1488.78,16.38,21.86,2018-02-06 07:00:00,16.0533274071021,"8"
"30743",43137.54167,1489.39,16.53,22.06,2018-02-06 08:00:00,16.1535394490354,"8"
"30744",43137.58333,1489.54,16.53,22.24,2018-02-06 08:59:59,16.2976609163766,"8"
"30745",43137.625,1490.61,16.8,22.58,2018-02-06 10:00:00,16.4597322907396,"8"
"30746",43137.66667,1491.51,17.04,22.86,2018-02-06 11:00:00,16.5845122503118,"8"
"30747",43137.70833,1492.16,17.22,23.04,2018-02-06 11:59:59,16.6534705466189,"8"
"30748",43137.75,1491.06,16.86,22.9,2018-02-06 13:00:00,16.6902343482942,"8"
"30749",43137.79167,1491.31,16.92,22.99,2018-02-06 14:00:00,16.7371749173421,"8"
"30750",43137.83333,1490.13,16.53,22.85,2018-02-06 14:59:59,16.787079258406,"8"
"30751",43137.875,1489.89,16.38,23.04,2018-02-06 16:00:00,17.0031523286729,"8"
"30752",43137.91667,1490.85,16.62,23.37,2018-02-06 17:00:00,17.1671030679933,"8"
"30753",43137.95833,1490.2,16.38,23.36,2018-02-06 17:59:59,17.261731015456,"8"
"30754",43138,1490.26,16.32,23.61,2018-02-06 19:00:00,17.4901658824685,"8"
"30755",43138.04167,1490.95,16.47,23.9,2018-02-06 20:00:00,17.6594352753581,"8"
"30756",43138.08333,1491.34,16.56,24.05,2018-02-06 20:59:59,17.7411170306539,"8"
"30757",43138.125,1491.56,16.59,24.2,2018-02-06 22:00:00,17.8490442947409,"8"
"30758",43138.16667,1491.32,16.5,24.2,2018-02-06 23:00:00,17.8889978163771,"8"
"30759",43138.20833,1491.71,16.59,24.36,2018-02-06 23:59:59,17.9783580742201,"8"
"30760",43138.25,1491.92,16.65,24.41,2018-02-07 01:00:00,17.9919807295717,"8"
"30761",43138.29167,1491.69,16.62,24.26,2018-02-07 02:00:00,17.8842030683648,"8"
"30762",43138.33333,1491.56,16.59,24.2,2018-02-07 02:59:59,17.8490442947409,"8"
"30763",43138.375,1491.51,16.59,24.15,2018-02-07 04:00:00,17.8086548330198,"8"
"30764",43138.41667,1492.09,16.77,24.26,2018-02-07 05:00:00,17.8178353862676,"8"
"30765",43138.45833,1493.83,17.28,24.68,2018-02-07 05:59:59,17.9291563532184,"8"
"30766",43138.5,1496.11,17.96,25.22,2018-02-07 07:00:00,18.0570078305804,"8"
"30767",43138.54167,1497.63,18.44,25.57,2018-02-07 08:00:00,18.1200467191855,"8"
"30768",43138.58333,1498.69,18.73,25.92,2018-02-07 08:59:59,18.2642541610568,"8"
"30769",43138.625,1499.49,18.97,26.16,2018-02-07 10:00:00,18.3439584683148,"8"
"30770",43138.66667,1499.21,18.88,26.1,2018-02-07 11:00:00,18.3373020260377,"8"
"30771",43138.70833,1498.62,18.64,26.09,2018-02-07 11:59:59,18.4355628498215,"8"
"30772",43138.75,1498.5,18.55,26.21,2018-02-07 13:00:00,18.5688199686898,"8"
"30773",43138.79167,1498.81,18.61,26.39,2018-02-07 14:00:00,18.6817894625388,"8"
"30774",43138.83333,1499.55,18.82,26.63,2018-02-07 14:59:59,18.7733409348122,"8"
"30775",43138.875,1500.5,19.11,26.89,2018-02-07 16:00:00,18.8433333601623,"8"
"30776",43138.91667,1501.16,19.38,26.89,2018-02-07 17:00:00,18.7223942835264,"8"
